stability_score,average_monthly_income,income_variance,debt_to_income_ratio,min_income,max_income,loan_amount,loan_term_months,employment_type_encoded,months_of_data,loan_to_income_ratio,stability_anomaly,outcome
58.11,3282.31,1890758.42,18.55,803.85,5062.72,18069,36,2,12,0.46,0,2
93.7,5255.74,109558.7,8.72,4800.03,5851.89,14844,36,4,7,0.24,0,2
62.51,2255.1,714815.6,32.57,289.15,3016.99,34569,60,3,10,1.28,0,2
0.0,2109.81,4634121.76,5.12,209.3,7824.75,4647,60,1,11,0.18,0,0
58.86,2924.21,1447591.95,31.22,1449.7,5632.45,34029,48,2,11,0.97,0,1
29.61,3164.12,4961237.99,13.48,739.42,5238.97,12307,36,1,5,0.32,0,1
14.27,2714.96,5417508.98,6.95,227.64,6070.67,8113,60,1,11,0.25,0,0
94.43,4987.68,77303.06,8.67,4242.21,5266.8,21843,60,4,11,0.36,0,2
78.74,2543.02,292260.62,49.99,1705.13,3349.55,39401,36,3,9,1.29,0,1
93.92,5070.72,95145.5,34.89,4624.28,5427.96,39514,24,4,7,0.65,0,2
52.26,3310.24,2497163.29,12.41,300.0,5308.47,12023,36,1,9,0.3,0,2
43.17,4253.17,5843064.55,19.99,1745.48,7208.39,17882,24,2,6,0.35,0,2
95.61,5007.45,48373.27,14.34,4804.84,5281.17,8296,12,4,4,0.14,0,2
19.35,2558.5,4258067.68,24.4,308.74,6366.83,18263,36,1,12,0.59,0,0
77.7,2693.15,360624.3,21.31,1864.29,3167.36,27009,60,3,4,0.84,0,2
68.05,2228.55,507022.8,12.93,751.9,3041.2,11360,48,3,11,0.42,0,2
64.43,4107.2,2133999.07,35.99,1688.65,6642.94,16548,12,2,10,0.34,0,1
88.03,4057.65,235942.87,72.82,3733.85,4616.17,33083,12,2,3,0.68,1,1
46.3,4170.13,5015095.58,8.18,1543.28,8509.82,3820,12,2,9,0.08,0,1
44.32,3508.35,3815930.55,3.95,300.0,4997.72,5962,60,1,5,0.14,0,1
58.7,2546.51,1106299.31,49.94,379.62,3847.71,39411,36,3,10,1.29,0,0
36.29,2023.84,1662610.53,33.19,300.0,3891.32,7442,12,1,12,0.31,0,1
36.74,2214.33,1962468.92,150.0,433.28,4229.64,39858,12,2,12,1.5,0,0
84.0,2438.51,152149.27,17.03,1741.4,2864.86,19542,60,3,9,0.67,0,2
3.4,2611.25,6362465.61,25.68,300.0,6855.9,7469,12,1,7,0.24,0,0
37.97,3683.23,5219574.77,45.88,354.1,7938.67,35541,24,2,12,0.8,0,0
25.03,2441.4,3350113.56,8.78,320.29,5328.93,9210,60,1,8,0.31,0,1
19.83,2191.64,3087510.36,9.12,245.0,4817.78,5767,36,1,9,0.22,0,0
48.18,3110.84,2598715.28,20.66,201.52,5530.87,7121,12,1,12,0.19,0,1
36.24,2377.86,2298726.83,7.09,300.0,5408.0,4934,36,1,12,0.17,0,1
69.9,3080.66,860124.9,5.47,1907.77,4082.78,3476,24,1,4,0.09,0,2
74.25,3454.76,791540.2,16.51,2498.59,4258.19,26844,60,3,3,0.65,0,2
78.07,2559.14,314889.09,22.25,1912.26,3441.81,26794,60,3,7,0.87,0,2
77.94,2443.21,290562.86,120.9,1491.53,3117.85,33599,12,3,10,1.15,0,0
69.87,1534.02,213650.59,38.48,1003.22,1847.81,21209,48,1,3,1.15,0,1
40.51,2946.75,3073272.71,48.04,609.86,6421.55,15765,12,1,11,0.45,0,0
74.89,2902.99,531438.93,33.25,1855.32,3682.41,29917,36,3,6,0.86,0,2
42.64,2753.49,2494835.49,21.71,1217.35,5396.22,21481,48,1,8,0.65,0,1
49.67,3955.45,3963828.34,6.93,503.6,6486.69,8131,36,2,10,0.17,0,2
51.73,1686.24,662559.13,97.01,464.56,2901.43,35450,24,3,10,1.75,0,0
25.72,1926.76,2048529.46,150.0,300.0,4227.0,39304,12,2,7,1.7,0,0
85.06,2579.57,148483.78,19.54,2126.94,3179.44,10921,24,3,5,0.35,0,2
36.2,2326.53,2203434.45,69.7,681.76,3566.63,34111,24,2,3,1.22,0,0
64.79,3576.43,1586150.33,37.64,2122.76,4339.06,28318,24,2,3,0.66,0,2
93.2,5154.24,123003.67,31.14,4719.15,5835.77,18547,12,4,8,0.3,0,2
40.35,3600.87,4613968.5,31.46,1393.22,7601.33,33623,36,2,9,0.78,0,1
89.3,2505.87,71947.02,13.47,2169.59,2999.27,15882,60,3,10,0.53,0,2
96.24,4890.13,33817.81,33.85,4730.62,5189.2,69124,48,4,5,1.18,0,2
63.16,3154.73,1350387.13,20.84,1195.9,4757.41,18965,36,1,7,0.5,0,2
93.32,5108.58,116332.15,9.93,4520.76,5596.22,16428,36,4,9,0.27,0,2
69.67,4713.09,2043627.68,56.59,3392.7,7004.28,29862,12,2,5,0.53,0,1
20.56,2092.58,2763448.47,5.29,295.95,5314.03,3981,48,1,10,0.16,0,0
31.44,2958.11,4113527.66,42.3,300.0,6322.76,37138,36,2,12,1.05,0,0
93.3,4946.08,109871.52,92.07,4284.5,5455.81,52627,12,4,9,0.89,0,0
36.9,3061.6,3732198.95,29.46,1037.83,6149.87,18786,24,1,7,0.51,0,0
31.3,2110.43,2101968.38,35.24,832.19,3685.79,22074,36,2,3,0.87,0,0
0.0,1916.18,7836134.69,38.41,300.0,5148.55,8197,12,1,3,0.36,0,0
74.74,2683.06,459358.11,34.05,1614.48,3770.42,19798,24,3,9,0.61,0,2
97.19,4977.01,19620.16,31.29,4765.89,5137.22,78658,60,4,11,1.32,0,2
46.35,3049.32,2676555.19,22.94,645.93,5149.48,30743,60,2,5,0.84,0,1
57.21,2173.87,865173.06,34.25,558.35,3681.32,29358,48,3,12,1.13,0,1
86.7,2921.95,151078.37,13.58,2518.0,3293.33,14796,48,2,3,0.42,0,2
48.31,3761.04,3779199.21,21.59,375.32,6743.43,9045,12,1,8,0.2,0,1
50.47,2664.84,1741949.32,20.79,342.51,4583.76,6139,12,1,11,0.19,0,2
45.97,2200.55,1413447.64,27.39,300.0,4116.04,21660,48,1,10,0.82,0,1
0.0,2072.32,4625860.32,41.53,300.0,4837.61,17925,24,1,5,0.72,0,0
94.45,5056.2,78727.63,44.27,4581.23,5387.69,49996,24,4,11,0.82,0,2
68.03,4519.83,2087417.22,12.6,2911.48,6107.19,20847,48,1,4,0.38,0,2
28.23,3112.8,4990939.77,28.2,543.27,7540.82,32719,48,2,11,0.88,0,1
59.53,3868.11,2451154.22,50.88,2115.71,7565.23,22036,12,2,9,0.47,0,1
70.35,2314.54,471021.85,22.77,1079.82,3113.0,24799,60,3,8,0.89,0,2
54.0,3134.54,2079244.08,20.08,330.1,5663.16,18159,36,1,10,0.48,0,2
33.22,3715.05,6155538.08,53.59,237.27,7784.6,22175,12,1,10,0.5,0,0
94.96,5092.46,65944.44,53.53,4722.71,5518.94,60885,24,4,9,1.0,0,2
62.84,2332.67,751503.36,33.97,380.68,3559.34,31241,48,3,10,1.12,0,2
92.23,5123.93,158378.06,89.85,4294.16,5448.2,53210,12,4,7,0.87,0,0
38.82,3224.22,3891299.45,58.12,300.0,6635.46,39417,24,2,8,1.02,0,0
30.38,2077.78,2092806.37,55.41,300.0,4472.7,23743,24,1,11,0.95,0,0
0.0,2634.72,7518689.64,2.63,253.28,5518.8,2982,60,1,4,0.09,0,0
26.8,2579.08,3563888.33,51.79,300.0,5216.47,39644,36,2,10,1.28,0,0
94.83,5106.75,69675.11,28.25,4699.24,5473.58,72849,60,4,11,1.19,0,2
97.25,4817.21,17548.74,37.31,4645.54,4934.78,58201,36,4,5,1.01,0,2
66.99,2239.43,546492.13,64.71,745.79,3212.28,31405,24,3,12,1.17,0,0
35.46,2723.2,3089014.44,27.14,653.55,4454.88,32477,60,2,7,0.99,0,0
92.62,4866.25,129010.99,22.52,4418.44,5413.18,35485,36,4,11,0.61,0,2
40.52,2608.07,2406548.56,15.54,300.0,4813.39,8361,24,1,11,0.27,0,1
31.17,3348.35,5312229.36,14.15,396.22,7711.99,14060,36,2,12,0.35,0,1
57.59,2356.98,999312.47,79.43,533.31,3544.51,21294,12,3,6,0.75,0,0
51.92,2148.36,1067164.38,27.6,738.42,3268.77,21305,48,1,7,0.83,0,1
0.0,2475.43,7403973.21,19.32,300.0,6494.47,9962,24,1,5,0.34,0,0
33.8,2449.38,2629109.98,39.95,300.0,4755.81,10842,12,1,11,0.37,0,0
27.98,2410.29,3013350.41,34.73,871.01,5170.38,24494,36,1,9,0.85,0,1
94.74,5072.21,71222.35,31.17,4774.07,5288.78,51210,36,4,3,0.84,0,2
30.73,2506.63,3014689.0,14.6,446.65,5854.87,10556,36,1,9,0.35,0,1
15.95,3089.1,6741476.18,42.32,290.56,5979.26,14637,12,2,7,0.39,0,0
0.0,2721.99,8678790.75,17.72,300.0,6427.06,20731,60,1,4,0.63,0,0
94.9,4906.52,62645.46,21.61,4552.98,5173.88,34333,36,4,6,0.58,0,2
64.54,2775.74,968706.05,30.52,1300.55,3800.13,39874,60,3,5,1.2,0,2
1.98,2067.67,4108046.55,107.69,290.66,6119.92,24670,12,1,12,0.99,0,0
32.5,3141.63,4496526.16,16.2,267.84,6872.44,22364,60,2,10,0.59,0,0
50.22,3582.88,3181703.79,39.13,246.09,5690.83,15696,12,2,11,0.37,0,1
62.64,1873.19,489756.26,33.24,896.68,2456.91,29309,60,3,4,1.3,0,1
17.57,1970.61,2638711.28,15.9,347.5,4222.31,11257,48,1,4,0.48,0,0
0.0,1245.6,1956956.21,73.59,300.0,4026.23,10156,12,1,7,0.68,0,0
42.2,3839.33,4924435.73,84.76,300.0,5734.04,36435,12,2,8,0.79,0,0
25.99,1296.36,920602.21,14.42,204.62,2005.59,6717,48,1,3,0.43,0,0
14.83,1915.77,2662607.93,84.67,242.6,3915.74,17972,12,1,11,0.78,0,0
72.09,2365.78,435895.76,35.2,719.02,3296.31,18049,24,3,12,0.64,0,1
93.95,5021.51,92372.7,59.93,4604.48,5538.41,34779,12,4,11,0.58,0,2
0.0,1972.18,5683311.09,12.38,332.81,5409.01,7246,36,2,4,0.31,0,0
7.56,2963.03,7503033.04,43.2,300.0,6809.19,26922,24,2,9,0.76,0,0
31.47,2579.19,3123893.96,6.27,671.77,5503.16,5916,48,1,7,0.19,0,1
47.74,2681.6,1964095.9,23.41,598.79,4376.08,7029,12,2,10,0.22,0,1
48.42,4948.2,6513648.28,2.78,771.1,10205.66,5032,48,1,10,0.08,0,2
51.16,3437.27,2818161.28,7.84,2002.63,6548.48,3000,12,1,6,0.07,0,2
18.73,2203.71,3207366.87,17.86,300.0,5875.09,8199,24,1,11,0.31,0,0
32.64,1877.69,1599693.8,30.16,300.0,3554.42,24892,60,2,5,1.1,0,0
34.59,2788.02,3325664.19,1.89,522.79,5279.25,2219,60,1,8,0.07,0,1
61.05,3096.37,1454600.74,44.82,1446.91,4492.79,15456,12,1,5,0.42,0,1
97.45,4935.66,15846.69,38.11,4754.93,5025.63,78546,48,4,4,1.33,0,2
0.0,2573.66,7194039.83,56.82,317.78,6532.48,16287,12,1,6,0.53,0,0
81.98,2497.99,202540.45,54.72,1620.8,3038.87,29621,24,3,10,0.99,0,1
32.08,2436.02,2737590.99,7.17,494.51,4575.26,6395,48,1,10,0.22,0,1
44.14,3538.13,3906408.26,20.26,300.0,6599.05,26725,48,2,12,0.63,0,2
7.23,2305.74,4575052.8,11.35,300.0,7023.44,11250,60,1,10,0.41,0,0
70.38,4125.14,1493226.21,6.02,2018.77,6132.55,10906,60,2,11,0.22,0,2
41.02,2472.52,2126825.98,44.44,248.15,5122.48,23112,24,2,11,0.78,0,1
32.47,1966.37,1763442.71,14.88,300.0,4111.14,6033,24,1,12,0.26,0,1
94.69,5093.3,73131.3,21.99,4746.02,5567.8,56552,60,4,8,0.93,0,2
86.7,2932.81,152254.55,8.62,2590.86,3357.86,11896,60,3,3,0.34,0,2
31.45,2741.01,3530260.64,117.44,300.0,6021.92,36041,12,2,10,1.1,0,0
51.33,2055.68,1000997.79,74.78,346.58,2995.18,17485,12,3,5,0.71,0,0
29.59,2342.73,2721115.07,104.76,275.32,5343.82,27479,12,2,10,0.98,0,0
13.77,3208.15,7652621.48,38.41,300.0,7660.9,25920,24,2,6,0.67,0,0
35.39,1628.54,1107016.09,5.32,672.33,3423.31,3643,60,1,5,0.19,0,1
67.91,4469.06,2057046.41,7.75,2364.46,7228.26,15219,60,2,9,0.28,0,2
63.3,4171.89,2343824.73,15.92,2621.35,5682.48,29197,60,2,3,0.58,0,2
6.48,2058.92,3707216.17,43.19,300.0,5318.24,9956,12,2,7,0.4,0,0
38.63,3067.75,3544967.69,37.4,710.48,6158.44,12847,12,2,12,0.35,0,0
26.37,3178.67,5477459.44,12.13,253.49,5871.48,14114,48,1,6,0.37,0,0
68.95,1069.87,110386.98,26.51,842.81,1451.21,8181,36,1,3,0.64,0,2
44.28,3210.09,3199013.06,37.03,306.72,5662.02,24515,24,1,7,0.64,0,0
95.48,5065.28,52346.93,30.35,4629.61,5280.42,49785,36,4,6,0.82,0,2
58.81,2962.86,1489142.22,27.12,1651.17,4398.12,16575,24,1,4,0.47,0,1
16.29,3270.12,7493513.39,8.77,230.43,7276.11,10493,48,1,8,0.27,0,0
56.61,1499.7,423391.78,90.78,579.44,2082.21,28636,24,2,4,1.59,0,0
93.59,5032.28,104110.7,16.37,4801.21,5600.99,26686,36,4,5,0.44,0,2
29.57,3566.84,6310017.79,15.61,604.47,6165.24,16290,36,1,8,0.38,0,1
67.08,2194.05,521660.04,24.52,1103.44,3431.49,25317,60,3,11,0.96,0,2
9.72,2065.2,3475860.69,29.73,251.39,3976.31,12787,24,1,3,0.52,0,0
43.46,2666.26,2272544.11,77.7,549.74,4093.05,23073,12,1,4,0.72,0,0
31.93,2387.61,2641733.19,80.91,669.05,4584.56,21628,12,2,4,0.75,0,0
31.09,3120.89,4625634.06,32.69,230.98,6319.6,21040,24,1,12,0.56,0,0
29.01,2086.87,2194677.07,21.08,525.48,5311.03,18488,60,1,12,0.74,0,1
37.46,2886.33,3258272.24,18.52,300.0,4206.39,15642,36,1,4,0.45,0,1
30.37,3864.08,7239627.97,29.58,257.06,7709.88,12799,12,2,6,0.28,0,0
35.64,2486.06,2559684.78,72.61,275.23,5002.7,37971,24,2,9,1.27,0,0
58.67,2403.01,986599.69,17.23,875.96,3234.62,14879,48,1,5,0.52,0,2
17.62,2917.25,5775193.83,31.92,663.65,6676.95,19589,24,2,6,0.56,0,0
30.81,2585.24,3199576.78,21.02,300.0,4064.74,23358,60,1,6,0.75,0,1
32.73,2093.56,1983697.91,49.12,590.17,3382.44,38329,48,2,3,1.53,0,0
46.67,1797.48,919012.81,31.26,603.93,3417.93,6392,12,3,7,0.3,0,1
0.0,1707.5,3052362.01,18.41,300.0,3765.87,11294,48,1,5,0.55,0,0
38.92,2607.96,2537790.46,44.15,300.0,5529.54,23984,24,1,12,0.77,0,0
74.64,2289.68,337301.17,17.17,1288.09,3219.09,15499,48,3,11,0.56,0,2
72.78,2607.85,503949.02,58.26,1118.73,3330.46,32924,24,3,8,1.05,0,1
94.74,4978.63,68501.7,42.07,4658.93,5264.55,46779,24,4,6,0.78,0,2
93.87,5059.17,96177.39,41.41,4502.04,5522.86,67847,36,4,10,1.12,0,2
33.97,2567.72,2874401.37,20.09,417.03,5130.63,18533,48,1,9,0.6,0,1
17.35,2983.21,6079857.81,24.07,376.49,7696.67,21315,36,2,11,0.6,0,0
59.85,2290.96,845873.8,39.11,446.43,3746.89,10191,12,3,8,0.37,0,1
84.27,4051.26,406082.95,28.77,3532.89,4762.72,12983,12,1,3,0.27,0,2
88.94,2402.64,70579.34,24.91,1952.92,2644.76,18548,36,3,5,0.64,0,2
97.83,5002.6,11807.07,24.71,4833.91,5120.65,27608,24,4,6,0.46,0,2
40.5,3148.48,3509331.08,17.31,296.74,7042.39,23425,60,1,12,0.62,0,1
22.45,1925.54,2229867.89,20.17,209.69,4120.71,4304,12,1,6,0.19,0,0
54.79,3669.02,2751629.07,24.32,1161.5,5126.72,9888,12,1,5,0.22,0,2
97.17,4812.84,18520.78,14.72,4686.67,4957.05,35785,60,4,3,0.62,0,2
0.0,1858.06,4335649.04,37.18,252.35,4855.21,19928,36,1,7,0.89,0,0
92.9,4910.05,121478.98,45.82,4525.35,5373.82,72868,36,4,5,1.24,0,1
75.53,2687.87,432502.01,8.65,1873.9,3510.63,7209,36,3,5,0.22,0,2
76.82,2137.22,245439.48,46.11,1594.69,2565.6,21356,24,3,3,0.83,0,1
39.13,1746.86,1130713.62,60.8,207.19,2712.91,23017,24,3,7,1.1,0,0
70.86,2309.7,453114.69,25.65,1319.48,2753.94,18362,36,3,4,0.66,0,2
93.51,4931.89,102422.81,22.0,4369.85,5579.89,24233,24,4,10,0.41,0,2
17.92,2068.47,2882331.97,22.87,300.0,5740.05,20327,60,1,12,0.82,0,0
94.06,5154.39,93587.85,13.16,4542.96,5502.99,34256,60,4,11,0.55,0,2
39.82,3403.56,4194883.5,18.58,533.31,5344.5,23141,48,1,4,0.57,0,1
44.13,2875.34,2580294.65,22.78,382.45,5199.56,23539,48,1,12,0.68,0,2
45.58,3325.66,3275982.08,40.95,740.32,5609.83,28644,24,2,6,0.72,0,1
3.02,2466.46,5721283.48,37.3,232.73,6802.77,10246,12,1,8,0.35,0,0
66.85,4395.24,2123475.58,17.11,2474.18,5952.93,33057,60,2,6,0.63,0,2
49.96,3617.15,3276548.81,22.3,655.31,5816.19,23945,36,2,6,0.55,0,1
61.81,2590.23,978315.76,22.86,971.93,4184.73,24889,60,1,10,0.8,0,2
97.19,5212.61,21457.56,55.58,5108.75,5380.15,64707,24,4,3,1.03,0,2
0.0,1382.34,2485340.04,118.23,300.0,3768.46,18203,12,1,7,1.1,0,0
96.39,4915.22,31555.91,18.42,4757.87,5107.86,45714,60,4,3,0.78,0,2
33.28,2277.27,2308498.71,15.03,300.0,4502.78,12760,48,2,7,0.47,0,1
90.11,4716.74,217743.84,8.56,4235.14,5166.8,20397,60,4,3,0.36,0,2
74.72,2518.05,405089.8,116.47,1417.24,3197.14,33359,12,3,8,1.1,0,0
38.96,3792.73,5359385.32,15.93,535.6,7077.28,22105,48,1,12,0.49,0,1
0.71,1755.17,3037068.4,56.87,255.95,4817.18,20789,24,1,12,0.99,0,0
22.27,2677.27,4330564.64,91.25,300.0,5437.12,27352,12,2,9,0.85,0,0
57.6,2266.49,923449.86,29.33,687.51,3307.52,26206,48,3,5,0.96,0,1
86.27,2578.73,125411.79,15.08,2048.13,3135.32,12048,36,3,9,0.39,0,2
90.21,5134.1,252755.26,4.03,4574.04,5602.39,8639,48,4,5,0.14,0,2
91.99,4887.25,153430.5,20.02,4157.38,5422.13,21855,24,4,8,0.37,0,2
52.88,3151.29,2205361.01,42.49,1103.57,5183.48,39735,36,2,6,1.05,0,1
45.64,2765.43,2259900.46,28.49,300.0,4752.3,23387,36,2,12,0.7,0,1
58.29,2206.57,846943.44,108.24,790.88,3777.08,27166,12,3,12,1.03,0,0
71.66,4552.03,1663991.36,26.08,3211.0,5783.99,24729,24,1,3,0.45,0,2
68.04,2306.11,543351.69,140.82,498.24,3305.35,36939,12,3,11,1.33,0,0
40.0,3323.12,3975988.56,37.87,974.35,5889.5,26470,24,2,5,0.66,0,1
51.97,3677.66,3120333.14,26.2,460.86,6389.36,28593,36,2,12,0.65,0,2
41.68,2551.91,2215210.23,26.52,788.19,4920.06,13960,24,1,8,0.46,0,1
0.0,1262.76,3055687.28,150.0,213.28,3280.69,21097,12,1,3,1.39,0,0
42.95,2386.28,1853045.09,52.23,653.4,3659.31,26214,24,2,7,0.92,0,0
53.18,3364.7,2482249.35,4.02,583.83,5110.38,5036,48,2,10,0.12,0,2
70.76,2440.04,509000.92,98.58,1563.47,3546.59,27361,12,3,5,0.93,0,0
74.91,2516.56,398568.25,30.67,1097.19,3605.13,36326,60,3,12,1.2,0,2
24.66,2956.77,4962570.1,17.76,300.0,6158.16,23073,60,2,8,0.65,0,1
76.91,2468.45,324778.81,46.16,1769.32,3071.85,35310,36,3,4,1.19,0,1
97.61,4973.64,14073.3,31.47,4703.26,5143.34,34960,24,4,11,0.59,0,2
65.56,3583.16,1523039.65,52.69,2433.8,4887.41,21138,12,2,3,0.49,0,1
0.0,1453.12,2424424.79,27.13,203.93,3495.85,8293,24,2,4,0.48,0,0
79.27,2439.62,255710.22,32.97,1844.56,3012.56,37858,60,3,5,1.29,0,2
38.97,3482.37,4517577.43,51.15,300.0,5889.6,37464,24,2,5,0.9,0,0
78.88,2664.01,316545.48,20.32,1715.07,3384.68,16775,36,3,12,0.52,0,2
0.0,3056.98,9504486.46,5.16,207.15,6823.79,4615,36,1,5,0.13,0,0
64.31,3619.12,1668857.93,17.76,2145.04,6315.23,28255,60,2,11,0.65,0,2
93.76,5042.45,98914.43,31.19,4192.92,5278.79,79421,60,4,11,1.31,0,2
79.52,2620.12,287810.29,9.35,1852.8,3040.12,11531,60,3,4,0.37,0,2
28.72,3473.61,6129691.19,64.99,289.63,8024.56,25274,12,2,11,0.61,0,0
28.22,1812.97,1693677.34,38.15,293.97,3644.06,7663,12,1,5,0.35,0,0
31.82,3278.88,4997380.12,21.45,340.75,6129.0,14795,24,2,8,0.38,0,1
0.0,1717.02,5221242.59,34.28,300.0,8022.27,17222,36,1,11,0.84,0,0
94.02,5125.28,94083.15,13.76,4722.18,5609.16,8148,12,4,6,0.13,0,2
36.78,3089.25,3814633.38,41.96,403.27,5355.83,38468,36,2,8,1.04,0,0
14.46,2126.12,3307673.12,15.11,300.0,5307.49,11544,48,1,12,0.45,0,0
57.12,3399.97,2125958.26,33.06,1224.46,5822.92,12583,12,2,9,0.31,0,2
56.39,2647.5,1332843.08,35.46,1044.99,4884.66,10402,12,1,10,0.33,0,1
12.75,2501.59,4763623.96,22.72,437.17,6871.83,16631,36,1,8,0.55,0,0
91.9,4934.13,159787.56,25.55,4167.44,5547.87,63667,60,4,11,1.08,0,2
37.36,4139.35,6722959.35,42.7,223.57,7860.6,37179,24,2,8,0.75,0,0
81.73,2966.22,293680.8,75.82,1932.31,3504.21,25581,12,3,9,0.72,0,0
84.32,2691.72,178200.84,57.9,2364.93,3414.81,33777,24,3,5,1.05,0,1
31.48,1827.12,1567547.55,33.12,531.54,3327.47,13112,24,3,4,0.6,0,0
26.07,3338.95,6093224.21,10.64,523.79,7355.57,10545,36,2,12,0.26,0,1
92.32,5060.17,151158.62,8.0,4632.9,5577.53,9040,24,4,6,0.15,0,2
81.01,2606.54,245072.69,45.54,1803.78,3145.3,36789,36,3,5,1.18,0,1
16.32,2399.08,4030533.76,3.37,300.0,6475.68,2904,48,1,10,0.1,0,0
48.81,3804.54,3792642.58,16.98,1279.68,5651.05,23642,48,1,4,0.52,0,1
72.49,1992.78,300480.36,33.01,1334.1,2646.94,23637,48,1,4,0.99,0,2
95.82,4902.11,41950.66,33.05,4595.8,5147.08,67653,48,4,8,1.15,0,2
29.83,3016.98,4481759.09,39.91,300.0,6258.56,35733,36,2,11,0.99,0,0
18.25,2354.86,3706031.34,9.57,605.2,4426.15,4692,24,1,5,0.17,0,0
55.38,1854.7,684866.98,27.01,619.21,2375.79,23581,60,3,4,1.06,0,1
68.48,2641.3,693294.54,26.84,1962.42,3570.35,21970,36,3,3,0.69,0,2
55.75,3252.1,2070533.83,49.47,927.98,4950.63,17826,12,1,10,0.46,0,1
80.16,2825.8,314382.3,26.57,1751.04,3497.45,8539,12,3,12,0.25,0,2
29.28,2447.72,2996371.79,21.43,300.0,4946.53,15135,36,1,9,0.52,0,1
34.61,3652.93,5705440.92,5.6,1324.97,6946.83,7627,48,2,5,0.17,0,1
14.19,1962.75,2836553.77,25.65,300.0,4783.16,18425,48,1,11,0.78,0,0
44.27,3649.9,4136777.37,31.92,427.94,6832.91,24263,24,1,10,0.55,0,1
95.22,4838.55,53402.9,66.88,4646.65,5270.87,37397,12,4,7,0.64,0,1
97.65,4948.62,13571.12,7.88,4848.71,5074.07,19685,60,4,4,0.33,0,2
68.33,3763.25,1420086.29,26.58,2271.26,5551.74,37279,48,2,8,0.83,0,2
55.13,2382.82,1143333.6,15.59,681.13,3814.82,13352,48,1,7,0.47,0,2
44.57,2064.53,1309544.25,11.43,300.0,3897.94,4916,24,1,10,0.2,0,1
51.41,4059.91,3891993.85,13.19,592.0,6296.83,19602,48,1,8,0.4,0,2
81.31,2784.68,270755.56,27.86,2158.76,3281.82,16161,24,1,4,0.48,0,2
84.58,3225.37,247330.73,32.16,2557.26,3801.09,21395,24,1,5,0.55,0,2
49.95,3295.24,2720182.84,24.03,1560.7,5493.16,34801,60,2,4,0.88,0,1
95.77,4940.82,43605.5,5.0,4667.6,5167.38,5514,24,4,4,0.09,0,2
94.74,3576.83,35436.49,15.79,3445.73,3792.54,24271,60,1,3,0.57,1,1
80.23,2300.28,206772.61,14.14,1934.92,2809.54,15312,60,3,3,0.55,0,2
73.62,2897.37,583998.67,81.75,2319.24,3974.2,26942,12,3,4,0.77,0,0
4.13,1970.06,3566832.95,21.09,434.41,5194.13,11985,36,1,5,0.51,0,0
49.03,2057.68,1099874.95,26.5,232.19,3703.66,16902,36,3,12,0.68,0,1
40.16,2935.46,3086065.57,33.9,730.49,4984.39,20934,24,2,4,0.59,0,1
93.35,4872.84,104875.61,26.42,4294.65,5541.23,41702,36,4,10,0.71,0,2
0.0,1850.51,3593809.9,12.32,300.0,3963.95,6578,36,1,3,0.3,0,0
88.58,5086.52,337136.93,3.1,4593.65,5726.59,6576,48,4,3,0.11,0,2
65.33,5069.05,3088217.05,6.07,3042.01,7231.86,11468,48,2,6,0.19,0,2
13.84,2481.97,4572676.94,23.1,480.89,5846.43,16542,36,1,5,0.56,0,0
94.38,4810.1,73077.64,27.91,4455.71,5093.42,56070,48,4,5,0.97,0,2
53.02,3169.97,2218281.23,23.61,624.68,4178.05,21897,36,1,5,0.58,0,2
93.93,4921.19,89147.88,34.92,4444.5,5376.18,38381,24,4,6,0.65,0,2
57.91,4643.37,3819458.53,19.15,2459.98,7381.57,18523,24,1,8,0.33,0,2
28.12,1299.95,873135.65,19.43,729.68,2378.32,9243,48,1,3,0.59,0,1
36.96,3454.08,4741784.61,12.44,643.64,7110.38,18887,60,2,12,0.46,0,1
5.0,2712.92,6642450.76,29.04,288.41,7406.17,8822,12,2,12,0.27,0,0
99.21,5063.1,1601.4,58.13,5036.3,5109.1,65737,24,4,3,1.08,0,2
27.5,2599.96,3553308.45,23.0,576.32,5553.97,12457,24,1,6,0.4,0,1
49.39,3446.7,3043433.94,2.66,1237.93,5250.38,3847,60,1,4,0.09,0,1
92.74,5076.91,135765.97,18.21,4728.29,5462.44,10686,12,4,3,0.18,0,2
32.14,3139.42,4538763.49,26.32,300.0,6367.57,30795,48,2,11,0.82,0,1
71.15,2132.43,378366.64,22.77,1381.56,3058.18,15046,36,3,6,0.59,0,2
51.22,3995.54,3799110.66,21.0,2486.95,6709.81,24901,36,2,4,0.52,0,2
46.73,3432.46,3343631.01,32.28,637.45,5631.33,12275,12,1,6,0.3,0,1
47.19,2984.19,2483242.79,20.32,671.38,5666.97,26653,60,2,12,0.74,0,1
28.18,1375.03,975340.06,79.92,300.0,2790.69,22887,24,1,7,1.39,0,0
31.41,2682.67,3385291.69,57.95,242.05,4613.5,32698,24,2,6,1.02,0,0
74.48,2440.44,387767.04,122.21,1437.54,3376.54,33924,12,3,12,1.16,0,0
40.2,3354.28,4023520.28,5.16,629.78,5764.84,7445,60,1,5,0.18,0,1
33.63,1455.15,932700.63,48.24,300.0,2548.25,20251,36,1,5,1.16,0,0
95.01,5155.27,66257.38,25.47,4679.5,5412.29,66320,60,4,11,1.07,0,2
49.9,2542.75,1622867.43,13.44,780.65,4318.37,14362,60,1,9,0.47,0,1
